Chromosome,Map_Type,Position_cM,Position_bp,Group
4,Pangenome,519.78,75938706,NotImp
4,Pangenome,519.78,75938718,NotImp
4,Pangenome,520.09,75938907,NotImp
4,Pangenome,520.09,75978210,NotImp
4,Pangenome,520.27,76453104,NotImp
4,Pangenome,520.77,76453174,NotImp
4,Pangenome,520.77,76453255,NotImp
4,Pangenome,523.57,76464186,NotImp
4,Pangenome,523.57,76464321,NotImp
4,Pangenome,523.57,76464322,NotImp
4,Pangenome,523.57,76684623,NotImp
4,Pangenome,523.57,76875202,NotImp
4,Pangenome,523.57,76891908,NotImp
4,Pangenome,523.57,77020046,NotImp
4,Pangenome,523.57,77237749,NotImp
4,Pangenome,523.57,77374662,NotImp
4,Pangenome,523.74,77564848,NotImp
4,Pangenome,523.74,77596603,NotImp
4,Pangenome,523.74,77596707,NotImp
4,Pangenome,523.74,77994776,NotImp
4,Pangenome,526.07,78151825,NotImp
4,Pangenome,526.55,78152086,NotImp
4,Pangenome,526.76,78156974,NotImp
4,Pangenome,526.76,78183317,NotImp
4,Pangenome,526.76,78183446,NotImp
4,Pangenome,526.76,78183453,NotImp
4,Pangenome,526.76,78238105,NotImp
4,Pangenome,526.76,78534210,NotImp
4,Pangenome,529.96,78742214,NotImp
4,Pangenome,529.96,78742280,NotImp
4,Pangenome,531.01,79207892,NotImp
4,Pangenome,531.01,79876334,NotImp
4,Pangenome,531.01,79939083,NotImp
4,Pangenome,531.01,80162326,NotImp
4,Pangenome,531.01,80162479,NotImp
4,Pangenome,532.09,80330934,NotImp
4,Pangenome,532.09,80337551,NotImp
4,Pangenome,532.09,80391325,NotImp
4,Pangenome,532.09,80391438,NotImp
4,Pangenome,532.09,80425478,NotImp
4,Pangenome,532.09,81188554,NotImp
4,Pangenome,532.09,81188576,NotImp
4,Pangenome,536.99,81239742,NotImp
4,Pangenome,536.99,81374388,NotImp
4,Pangenome,537,81387485,NotImp
4,Pangenome,537,81435346,NotImp
4,Pangenome,537,81435390,NotImp
4,Pangenome,537,81621746,NotImp
4,Pangenome,537,81621812,NotImp
4,Pangenome,537,81633637,NotImp
4,Pangenome,537,81633670,NotImp
4,Pangenome,537,81633691,NotImp
4,Pangenome,537,81635067,NotImp
4,Pangenome,541.38,81766118,NotImp
4,Pangenome,541.49,81820939,NotImp
4,Pangenome,541.49,82074458,NotImp
4,Pangenome,541.49,82312309,NotImp
4,Pangenome,541.49,82312310,NotImp
4,Pangenome,541.85,82345021,NotImp
4,Pangenome,541.85,83717314,NotImp
4,Pangenome,542.27,83940288,NotImp
4,Pangenome,542.27,84000979,NotImp
4,Pangenome,542.27,84001019,NotImp
4,Pangenome,542.27,84067697,NotImp
4,Pangenome,542.27,84067949,NotImp
4,Pangenome,542.27,84117789,NotImp
4,Pangenome,542.27,84266942,NotImp
4,Pangenome,542.27,84271527,NotImp
4,Pangenome,542.27,84434336,NotImp
4,Pangenome,542.27,84482756,NotImp
4,Pangenome,542.28,85231960,NotImp
4,Pangenome,542.28,85322488,NotImp
4,Pangenome,542.28,85421965,NotImp
4,Pangenome,542.28,85594973,NotImp
4,Pangenome,542.28,86100264,NotImp
4,Pangenome,542.28,86107373,NotImp
4,Pangenome,542.28,86203943,NotImp
4,Pangenome,542.28,86563253,NotImp
4,Pangenome,542.28,86563311,NotImp
4,Pangenome,542.28,86648712,NotImp
4,Pangenome,542.29,86677723,NotImp
4,Pangenome,542.29,86930116,NotImp
4,Pangenome,542.29,86930346,NotImp
4,Pangenome,542.78,86982512,NotImp
4,Pangenome,542.78,87064513,NotImp
4,Pangenome,542.78,87249378,NotImp
4,Pangenome,542.79,88057609,NotImp
4,Pangenome,542.79,88057769,NotImp
4,Pangenome,542.79,88233842,NotImp
4,Pangenome,542.79,88418031,NotImp
4,Pangenome,542.79,88565673,NotImp
4,Pangenome,542.79,88798474,NotImp
4,Pangenome,542.81,88900694,NotImp
4,Pangenome,542.81,89213728,NotImp
4,Pangenome,542.81,89269815,NotImp
4,Pangenome,542.81,89528475,NotImp
4,Pangenome,542.81,89528655,NotImp
4,Pangenome,542.82,90094863,NotImp
4,Pangenome,542.82,90094874,NotImp
4,Pangenome,542.82,91494389,NotImp
4,Pangenome,551.98,91668534,NotImp
5,Pangenome,0,1181538,NotImp
5,Pangenome,0.25,1221317,NotImp
5,Pangenome,0.26,1221318,NotImp
5,Pangenome,4.22,1223750,NotImp
5,Pangenome,16.13,1295350,NotImp
5,Pangenome,16.13,1337579,NotImp
5,Pangenome,16.13,1389837,NotImp
5,Pangenome,16.13,1409675,NotImp
5,Pangenome,16.27,1598554,NotImp
5,Pangenome,16.99,1992971,NotImp
5,Pangenome,16.99,2821952,NotImp
5,Pangenome,16.99,2955016,NotImp
5,Pangenome,16.99,3242891,NotImp
5,Pangenome,16.99,3242960,NotImp
5,Pangenome,17,3315213,NotImp
5,Pangenome,17,3315238,NotImp
5,Pangenome,17,3315243,NotImp
5,Pangenome,17,3398670,NotImp
5,Pangenome,17,3617169,NotImp
5,Pangenome,17,4088963,NotImp
5,Pangenome,17,4089044,NotImp
5,Pangenome,17,4269946,NotImp
5,Pangenome,17,4593690,NotImp
5,Pangenome,17,4740136,NotImp
5,Pangenome,17.01,5220847,NotImp
5,Pangenome,17.01,6143178,NotImp
5,Pangenome,17.52,6171797,NotImp
5,Pangenome,17.52,6538417,NotImp
5,Pangenome,18.53,6950173,NotImp
5,Pangenome,32.84,7001320,NotImp
5,Pangenome,48.19,7038222,NotImp
5,Pangenome,50.13,7038251,NotImp
5,Pangenome,50.14,8536555,NotImp
5,Pangenome,50.14,8536626,NotImp
5,Pangenome,50.14,8964758,NotImp
5,Pangenome,50.14,8965182,NotImp
5,Pangenome,50.14,9034943,NotImp
5,Pangenome,50.14,9034960,NotImp
5,Pangenome,50.18,9036570,NotImp
5,Pangenome,50.18,9148190,NotImp
5,Pangenome,50.18,9148321,NotImp
5,Pangenome,50.19,9314694,NotImp
5,Pangenome,50.19,9828312,NotImp
5,Pangenome,50.19,9828476,NotImp
5,Pangenome,50.19,10015721,NotImp
5,Pangenome,50.19,10205739,NotImp
5,Pangenome,50.84,11084954,NotImp
5,Pangenome,50.84,11085104,NotImp
5,Pangenome,51.49,11117270,NotImp
5,Pangenome,51.49,11117306,NotImp
5,Pangenome,51.49,11117420,NotImp
5,Pangenome,57.05,11277482,NotImp
5,Pangenome,57.05,11277524,NotImp
5,Pangenome,57.05,11278995,NotImp
5,Pangenome,60.93,11630707,NotImp
5,Pangenome,62.05,14012794,NotImp
5,Pangenome,65.49,14892235,NotImp
5,Pangenome,65.5,16889571,NotImp
5,Pangenome,70.34,16894634,NotImp
5,Pangenome,70.34,18166259,NotImp
5,Pangenome,74.52,18530229,NotImp
5,Pangenome,74.52,18530254,NotImp
5,Pangenome,79.46,18530275,NotImp
5,Pangenome,81.09,18791849,NotImp
5,Pangenome,81.1,18822048,NotImp
5,Pangenome,81.1,18822225,NotImp
5,Pangenome,81.1,18822269,NotImp
5,Pangenome,81.1,19787205,NotImp
5,Pangenome,81.1,21152256,NotImp
5,Pangenome,81.1,21287958,NotImp
5,Pangenome,83.74,21288004,NotImp
5,Pangenome,83.75,21288256,NotImp
5,Pangenome,86.97,22651570,NotImp
5,Pangenome,89.72,23478469,NotImp
5,Pangenome,89.72,23583942,NotImp
5,Pangenome,90.03,24689087,NotImp
5,Pangenome,90.03,24791556,NotImp
5,Pangenome,90.03,24795288,NotImp
5,Pangenome,90.03,24795347,NotImp
5,Pangenome,90.04,24795537,NotImp
5,Pangenome,90.04,26500214,NotImp
5,Pangenome,92.4,28350290,NotImp
5,Pangenome,92.4,28706999,NotImp
5,Pangenome,92.76,28735293,NotImp
5,Pangenome,92.76,28750636,NotImp
5,Pangenome,93.53,29529505,NotImp
5,Pangenome,93.53,29529518,NotImp
5,Pangenome,93.53,29851023,NotImp
5,Pangenome,93.53,29851024,NotImp
5,Pangenome,93.53,29851070,NotImp
5,Pangenome,93.53,30144324,NotImp
5,Pangenome,93.53,31609029,NotImp
5,Pangenome,97.01,31609031,NotImp
5,Pangenome,97.01,31609185,NotImp
5,Pangenome,97.02,31609202,NotImp
5,Pangenome,101.22,32728143,NotImp
5,Pangenome,101.22,32728263,NotImp
5,Pangenome,101.23,32728270,NotImp
5,Pangenome,102.54,33117206,NotImp
5,Pangenome,103.95,33429988,NotImp
5,Pangenome,103.96,34312621,NotImp
5,Pangenome,104.26,34322569,NotImp
5,Pangenome,110.11,38548280,NotImp
5,Pangenome,110.48,57976602,NotImp
5,Pangenome,110.48,57976673,NotImp
5,Pangenome,114.31,59853312,NotImp
5,Pangenome,120.18,73678822,NotImp
5,Pangenome,120.18,73678972,NotImp
5,Pangenome,120.18,73924305,NotImp
5,Pangenome,120.18,75917790,NotImp
5,Pangenome,120.18,77013189,NotImp
5,Pangenome,120.18,77741391,NotImp
5,Pangenome,120.18,77745370,NotImp
5,Pangenome,123.88,78745066,NotImp
5,Pangenome,123.88,78745129,NotImp
5,Pangenome,123.88,78745192,NotImp
5,Pangenome,123.88,78745216,NotImp
5,Pangenome,123.88,78745231,NotImp
5,Pangenome,123.88,80270146,NotImp
5,Pangenome,129.08,80521169,NotImp
5,Pangenome,129.08,80521170,NotImp
5,Pangenome,129.08,80521183,NotImp
5,Pangenome,129.09,80521317,NotImp
5,Pangenome,129.36,80521330,NotImp
5,Pangenome,129.37,80845828,NotImp
5,Pangenome,129.37,80860034,NotImp
5,Pangenome,129.43,80860522,NotImp
5,Pangenome,129.43,81366884,NotImp
5,Pangenome,129.43,81820997,NotImp
5,Pangenome,131.49,82436032,NotImp
5,Pangenome,131.49,82649597,NotImp
5,Pangenome,132.29,83159074,NotImp
5,Pangenome,134.76,88301224,NotImp
5,Pangenome,134.76,88789427,NotImp
5,Pangenome,141.77,88789429,NotImp
5,Pangenome,141.77,90157990,NotImp
5,Pangenome,142.63,90734993,NotImp
5,Pangenome,143.24,92845349,NotImp
5,Pangenome,143.52,92950116,NotImp
5,Pangenome,143.64,93297500,NotImp
5,Pangenome,143.64,93297522,NotImp
5,Pangenome,143.64,93297569,NotImp
5,Pangenome,145.02,93823473,NotImp
5,Pangenome,145.02,94698317,NotImp
5,Pangenome,145.02,94795807,NotImp
5,Pangenome,145.02,94795840,NotImp
5,Pangenome,145.02,94899571,NotImp
5,Pangenome,145.02,94899577,NotImp
5,Pangenome,145.02,94917657,NotImp
5,Pangenome,145.15,96599576,NotImp
5,Pangenome,145.97,96899863,NotImp
5,Pangenome,145.97,96926789,NotImp
5,Pangenome,146.19,97051352,NotImp
5,Pangenome,147.45,97646335,NotImp
5,Pangenome,147.45,97708099,NotImp
5,Pangenome,147.45,97755905,NotImp
5,Pangenome,150.16,97755938,NotImp
5,Pangenome,150.24,98158488,NotImp
5,Pangenome,150.24,98158688,NotImp
5,Pangenome,150.24,98158694,NotImp
5,Pangenome,150.24,98159382,NotImp
5,Pangenome,151.38,98521812,NotImp
5,Pangenome,155.25,100992247,NotImp
5,Pangenome,155.25,101501327,NotImp
5,Pangenome,155.25,101501384,NotImp
5,Pangenome,156.43,101858621,NotImp
5,Pangenome,156.43,101864230,NotImp
5,Pangenome,156.43,102056281,NotImp
5,Pangenome,156.43,102313547,NotImp
5,Pangenome,156.43,102346217,NotImp
5,Pangenome,157.2,102497379,NotImp
5,Pangenome,157.2,103018368,NotImp
5,Pangenome,157.2,103300940,NotImp
5,Pangenome,157.2,103300943,NotImp
5,Pangenome,157.67,103301117,NotImp
5,Pangenome,157.67,103301131,NotImp
5,Pangenome,157.67,103301162,NotImp
5,Pangenome,158.3,103301163,NotImp
5,Pangenome,158.3,103301184,NotImp
5,Pangenome,158.31,103301190,NotImp
5,Pangenome,159.56,103301208,NotImp
5,Pangenome,159.56,103655610,NotImp
5,Pangenome,159.56,103741645,NotImp
5,Pangenome,159.56,104740261,NotImp
5,Pangenome,159.56,104740281,NotImp
5,Pangenome,159.81,104895422,NotImp
5,Pangenome,159.81,104962927,NotImp
5,Pangenome,159.81,106493725,NotImp
5,Pangenome,178.5,107511717,NotImp
5,Pangenome,178.5,108193745,NotImp
5,Pangenome,178.5,108728683,NotImp
5,Pangenome,178.5,108774527,NotImp
6,Pangenome,0,60683,NotImp
6,Pangenome,9.94,101986,NotImp
6,Pangenome,9.94,760316,NotImp
6,Pangenome,24.01,760369,NotImp
6,Pangenome,24.01,958411,NotImp
6,Pangenome,24.01,960493,NotImp
6,Pangenome,24.01,1049709,NotImp
6,Pangenome,24.01,1052255,NotImp
6,Pangenome,24.01,1117825,NotImp
6,Pangenome,24.43,1117911,NotImp
6,Pangenome,24.43,1117924,NotImp
6,Pangenome,24.43,1117940,NotImp
6,Pangenome,24.43,1888158,NotImp
6,Pangenome,24.43,1888247,NotImp
6,Pangenome,24.43,1918586,NotImp
6,Pangenome,24.9,2248040,NotImp
6,Pangenome,24.9,2303915,NotImp
6,Pangenome,24.91,6067009,NotImp
6,Pangenome,24.92,6067044,NotImp
6,Pangenome,24.93,6067142,NotImp
6,Pangenome,25.26,6144091,NotImp
6,Pangenome,25.26,6218076,NotImp
6,Pangenome,28.1,7169846,NotImp
6,Pangenome,28.11,7879404,NotImp
6,Pangenome,28.11,7898096,NotImp
6,Pangenome,28.11,7898166,NotImp
6,Pangenome,28.11,8577255,NotImp
6,Pangenome,28.73,8577411,NotImp
6,Pangenome,29.88,8903307,NotImp
6,Pangenome,29.88,8903328,NotImp
6,Pangenome,29.88,8903469,NotImp
6,Pangenome,29.89,9012373,NotImp
6,Pangenome,29.89,9012427,NotImp
6,Pangenome,29.89,9012612,NotImp
6,Pangenome,29.89,9012643,NotImp
6,Pangenome,29.89,9166795,NotImp
6,Pangenome,30.23,9167089,NotImp
6,Pangenome,33.77,9236090,NotImp
6,Pangenome,33.77,9236136,NotImp
6,Pangenome,33.78,9416597,NotImp
6,Pangenome,34.14,12946855,NotImp
6,Pangenome,36.98,13175429,NotImp
6,Pangenome,38.61,13175661,NotImp
6,Pangenome,38.61,13203398,NotImp
6,Pangenome,38.61,13327828,NotImp
6,Pangenome,38.71,13327860,NotImp
6,Pangenome,38.71,14716361,NotImp
6,Pangenome,40.61,19546634,NotImp
6,Pangenome,40.61,19546707,NotImp
6,Pangenome,41.39,19700198,NotImp
6,Pangenome,41.97,20748821,NotImp
6,Pangenome,41.97,21121235,NotImp
6,Pangenome,41.97,21121244,NotImp
6,Pangenome,41.97,21299375,NotImp
6,Pangenome,41.97,21321731,NotImp
6,Pangenome,41.98,21321743,NotImp
6,Pangenome,41.98,22124199,NotImp
6,Pangenome,43.17,22519126,NotImp
6,Pangenome,43.17,22519135,NotImp
6,Pangenome,43.17,23314202,NotImp
6,Pangenome,43.17,23856996,NotImp
6,Pangenome,43.76,25126395,NotImp
6,Pangenome,43.76,25126515,NotImp
6,Pangenome,43.77,25264838,NotImp
6,Pangenome,44.93,25745577,NotImp
6,Pangenome,44.93,27253149,NotImp
6,Pangenome,44.94,27480984,NotImp
6,Pangenome,44.94,27533568,NotImp
6,Pangenome,44.94,28843298,NotImp
6,Pangenome,58.3,31245259,NotImp
6,Pangenome,58.3,33236096,NotImp
6,Pangenome,59.23,33236101,NotImp
6,Pangenome,59.23,33236126,NotImp
6,Pangenome,62.62,37219552,NotImp
6,Pangenome,76.51,37219576,NotImp
6,Pangenome,76.51,37219583,NotImp
6,Pangenome,76.52,37219596,NotImp
6,Pangenome,76.52,38307554,NotImp
6,Pangenome,96.6,39423438,NotImp
6,Pangenome,96.61,40702431,NotImp
6,Pangenome,96.61,40702584,NotImp
6,Pangenome,96.61,40733965,NotImp
6,Pangenome,96.61,40733969,NotImp
6,Pangenome,96.61,41824885,NotImp
6,Pangenome,96.88,49295678,NotImp
6,Pangenome,96.88,49295711,NotImp
6,Pangenome,96.88,49694191,NotImp
6,Pangenome,98.26,50601356,NotImp
6,Pangenome,101.55,50601478,NotImp
6,Pangenome,101.56,50805902,NotImp
6,Pangenome,103.97,50806082,NotImp
6,Pangenome,103.97,50806104,NotImp
6,Pangenome,103.97,50806114,NotImp
6,Pangenome,103.97,50806117,NotImp
6,Pangenome,122,51274624,NotImp
6,Pangenome,122.01,51274636,NotImp
6,Pangenome,122.5,53478038,NotImp
6,Pangenome,122.5,53478250,NotImp
6,Pangenome,122.5,53707296,NotImp
6,Pangenome,126.24,53707306,NotImp
6,Pangenome,126.24,53707458,NotImp
6,Pangenome,133.42,54260819,NotImp
6,Pangenome,133.42,54658754,NotImp
6,Pangenome,133.42,54658816,NotImp
6,Pangenome,133.42,54658826,NotImp
6,Pangenome,133.42,55695635,NotImp
6,Pangenome,137.05,55695636,NotImp
6,Pangenome,138.81,56674780,NotImp
6,Pangenome,138.81,56674819,NotImp
6,Pangenome,138.83,56674918,NotImp
6,Pangenome,138.84,56674939,NotImp
6,Pangenome,139.32,58781116,NotImp
6,Pangenome,139.32,63233328,NotImp
6,Pangenome,139.32,63506897,NotImp
6,Pangenome,139.37,63511102,NotImp
6,Pangenome,139.37,67485066,NotImp
6,Pangenome,140.36,67928892,NotImp
6,Pangenome,140.37,69672558,NotImp
6,Pangenome,140.37,69932312,NotImp
6,Pangenome,144.28,74033474,NotImp
6,Pangenome,144.28,74033477,NotImp
6,Pangenome,148.47,80885957,NotImp
6,Pangenome,148.47,80889970,NotImp
6,Pangenome,148.47,81585440,NotImp
6,Pangenome,148.47,84222127,NotImp
6,Pangenome,149.6,86835270,NotImp
6,Pangenome,149.6,89631890,NotImp
6,Pangenome,152.3,92365323,NotImp
6,Pangenome,152.3,92444710,NotImp
6,Pangenome,152.3,92444739,NotImp
6,Pangenome,152.3,92617077,NotImp
6,Pangenome,157.57,92907022,NotImp
6,Pangenome,157.57,92907049,NotImp
6,Pangenome,158.47,92907066,NotImp
6,Pangenome,158.47,92907075,NotImp
6,Pangenome,158.47,92907081,NotImp
6,Pangenome,158.47,93161593,NotImp
6,Pangenome,158.47,93162684,NotImp
6,Pangenome,159.25,94056374,NotImp
6,Pangenome,159.25,94056974,NotImp
6,Pangenome,161.2,94256502,NotImp
6,Pangenome,164.2,96450220,NotImp
6,Pangenome,165.4,97294193,NotImp
6,Pangenome,170.09,101388118,NotImp
6,Pangenome,170.09,101388159,NotImp
6,Pangenome,170.09,101419187,NotImp
6,Pangenome,170.09,101419239,NotImp
6,Pangenome,170.09,101419399,NotImp
6,Pangenome,170.5,102172176,NotImp
6,Pangenome,170.55,102618700,NotImp
6,Pangenome,170.55,102618710,NotImp
6,Pangenome,170.55,103016570,NotImp
6,Pangenome,170.55,103016591,NotImp
6,Pangenome,173.3,103223780,NotImp
6,Pangenome,177.25,106483497,NotImp
6,Pangenome,177.64,106483530,NotImp
6,Pangenome,177.64,106483561,NotImp
6,Pangenome,177.86,106483631,NotImp
6,Pangenome,177.88,109003581,NotImp
6,Pangenome,177.88,109162721,NotImp
6,Pangenome,177.89,109162722,NotImp
6,Pangenome,178.35,109799464,NotImp
6,Pangenome,178.35,110339596,NotImp
6,Pangenome,178.35,110660198,NotImp
6,Pangenome,181.11,112255848,NotImp
6,Pangenome,181.11,112258852,NotImp
6,Pangenome,181.11,113969964,NotImp
7,Pangenome,0,346392,NotImp
7,Pangenome,0,346405,NotImp
7,Pangenome,0,346490,NotImp
7,Pangenome,16.34,1444644,NotImp
7,Pangenome,16.34,1988221,NotImp
7,Pangenome,18.46,2161562,NotImp
7,Pangenome,18.46,2161572,NotImp
7,Pangenome,18.46,2245947,NotImp
7,Pangenome,18.46,2245951,NotImp
7,Pangenome,18.46,3216801,NotImp
7,Pangenome,18.46,4151290,NotImp
7,Pangenome,18.46,4996802,NotImp
7,Pangenome,20.89,4996828,NotImp
7,Pangenome,21.1,4996960,NotImp
7,Pangenome,21.1,5003798,NotImp
7,Pangenome,24.23,5454764,NotImp
7,Pangenome,24.23,6946751,NotImp
7,Pangenome,24.23,7100301,NotImp
7,Pangenome,24.23,7440533,NotImp
7,Pangenome,24.28,7455279,NotImp
7,Pangenome,24.28,7455319,NotImp
7,Pangenome,24.29,7614876,NotImp
7,Pangenome,34.98,10161958,NotImp
7,Pangenome,36.38,10643731,NotImp
7,Pangenome,36.39,10643767,NotImp
7,Pangenome,36.39,10643771,NotImp
7,Pangenome,36.39,10643788,NotImp
7,Pangenome,37.52,10643803,NotImp
7,Pangenome,37.52,10830580,NotImp
7,Pangenome,37.52,10830606,NotImp
7,Pangenome,41.21,11417110,NotImp
7,Pangenome,41.21,11417135,NotImp
7,Pangenome,41.21,11417137,NotImp
7,Pangenome,41.21,11772705,NotImp
7,Pangenome,41.21,11772839,NotImp
7,Pangenome,41.21,12397542,NotImp
7,Pangenome,41.22,12397569,NotImp
7,Pangenome,41.22,12430885,NotImp
7,Pangenome,41.22,12534894,NotImp
7,Pangenome,41.22,12535076,NotImp
7,Pangenome,41.22,12535078,NotImp
7,Pangenome,42.5,13554989,NotImp
7,Pangenome,42.5,13556842,NotImp
7,Pangenome,44.02,14888993,NotImp
7,Pangenome,45.57,14889119,NotImp
7,Pangenome,45.57,14914657,NotImp
7,Pangenome,45.57,14961416,NotImp
7,Pangenome,45.57,14961697,NotImp
7,Pangenome,45.57,14966336,NotImp
7,Pangenome,45.57,14966371,NotImp
7,Pangenome,45.57,16042701,NotImp
7,Pangenome,45.57,16046633,NotImp
7,Pangenome,45.58,16116388,NotImp
7,Pangenome,45.58,16116469,NotImp
7,Pangenome,45.58,16603215,NotImp
7,Pangenome,45.58,16665391,NotImp
7,Pangenome,46.27,16817058,NotImp
7,Pangenome,46.27,16879459,NotImp
7,Pangenome,51.49,17995413,NotImp
7,Pangenome,51.49,17995428,NotImp
7,Pangenome,51.49,17995436,NotImp
7,Pangenome,51.49,18262254,NotImp
7,Pangenome,51.49,18353873,NotImp
7,Pangenome,51.49,20775862,NotImp
7,Pangenome,51.49,20869817,NotImp
7,Pangenome,51.49,21356143,NotImp
7,Pangenome,52.55,22819238,NotImp
7,Pangenome,52.55,22819254,NotImp
7,Pangenome,52.81,23169903,NotImp
7,Pangenome,53.79,24253405,NotImp
7,Pangenome,53.8,24253478,NotImp
7,Pangenome,53.8,26239905,NotImp
7,Pangenome,53.8,26240011,NotImp
7,Pangenome,61.6,27186944,NotImp
7,Pangenome,61.6,27188838,NotImp
7,Pangenome,61.6,27223693,NotImp
7,Pangenome,62.1,27316590,NotImp
7,Pangenome,62.1,29127766,NotImp
7,Pangenome,62.11,29127917,NotImp
7,Pangenome,62.11,29127975,NotImp
7,Pangenome,62.11,29128000,NotImp
7,Pangenome,62.11,29128044,NotImp
7,Pangenome,62.11,29128046,NotImp
7,Pangenome,62.24,29128475,NotImp
7,Pangenome,62.24,29689873,NotImp
7,Pangenome,62.24,29689909,NotImp
7,Pangenome,62.94,29689925,NotImp
7,Pangenome,62.94,29742281,NotImp
7,Pangenome,62.95,29742366,NotImp
7,Pangenome,62.95,29742368,NotImp
7,Pangenome,62.97,31976669,NotImp
7,Pangenome,64.69,31976861,NotImp
7,Pangenome,64.69,31976868,NotImp
7,Pangenome,64.7,31976878,NotImp
7,Pangenome,64.7,31976893,NotImp
7,Pangenome,67.04,31976990,NotImp
7,Pangenome,67.04,31977006,NotImp
7,Pangenome,67.05,31977017,NotImp
7,Pangenome,67.05,31977030,NotImp
7,Pangenome,67.05,31977033,NotImp
7,Pangenome,69.11,31977071,NotImp
7,Pangenome,69.11,31977076,NotImp
7,Pangenome,69.11,31977091,NotImp
7,Pangenome,69.11,32315885,NotImp
7,Pangenome,69.19,32315911,NotImp
7,Pangenome,72.1,32315986,NotImp
7,Pangenome,72.1,32316007,NotImp
7,Pangenome,72.51,32454320,NotImp
7,Pangenome,72.51,32454428,NotImp
7,Pangenome,72.51,32454443,NotImp
7,Pangenome,72.51,32537036,NotImp
7,Pangenome,72.51,32580361,NotImp
7,Pangenome,72.51,32580370,NotImp
7,Pangenome,72.51,32580374,NotImp
7,Pangenome,72.51,32580439,NotImp
7,Pangenome,72.51,32580742,NotImp
7,Pangenome,72.51,32686599,NotImp
7,Pangenome,72.52,32686804,NotImp
7,Pangenome,72.52,33793793,NotImp
7,Pangenome,72.52,34400706,NotImp
7,Pangenome,72.52,36883269,NotImp
7,Pangenome,72.52,36883273,NotImp
7,Pangenome,72.52,36883456,NotImp
7,Pangenome,72.52,37533049,NotImp
7,Pangenome,72.52,37707750,NotImp
7,Pangenome,75.9,39077937,NotImp
7,Pangenome,75.9,39458286,NotImp
7,Pangenome,75.9,39458522,NotImp
7,Pangenome,75.91,41343872,NotImp
7,Pangenome,77.1,43852386,NotImp
7,Pangenome,77.1,43852395,NotImp
7,Pangenome,77.1,43907270,NotImp
7,Pangenome,77.61,43907360,NotImp
7,Pangenome,77.61,43907421,NotImp
7,Pangenome,77.61,44187517,NotImp
7,Pangenome,77.76,44301325,NotImp
7,Pangenome,78.64,45511611,NotImp
7,Pangenome,78.64,45511621,NotImp
7,Pangenome,78.64,45511735,NotImp
7,Pangenome,81.08,45651226,NotImp
7,Pangenome,81.08,45658577,NotImp
7,Pangenome,81.08,45658627,NotImp
7,Pangenome,81.08,45701623,NotImp
7,Pangenome,81.08,45945695,NotImp
7,Pangenome,81.09,45945959,NotImp
7,Pangenome,81.09,46536516,NotImp
